year,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,kickoff_time,week_num,total,home,away,attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,sb_winner,home_score_diff,team_tier
2000,Atlanta Falcons,New York Giants,New York Giants,0,Sun,2000-10-08,4:05PM,13,6,255,2,238,3,Falcons,Atlanta,Giants,New York,2000-10-08 16:05:00,6,964579,422814,541765,50947,4,12,252,413,-161,-10.1,1.5,-8.6,-5.7,-2.9,No Playoffs,No Superbowl,-7,
2000,Carolina Panthers,Seattle Seahawks,Carolina Panthers,0,Sun,2000-10-08,4:15PM,26,3,447,1,209,0,Panthers,Carolina,Seahawks,Seattle,2000-10-08 16:15:00,6,1095192,583489,511703,72192,7,9,310,310,0,0.0,-1.1,-1.1,-3.6,2.5,No Playoffs,No Superbowl,23,
2000,San Diego Chargers,Denver Broncos,Denver Broncos,0,Sun,2000-10-08,4:15PM,21,7,304,0,277,3,Chargers,San Diego,Broncos,Denver,2000-10-08 16:15:00,6,981863,433459,548404,56079,1,15,269,440,-171,-10.7,2.6,-8.1,-3.7,-4.4,No Playoffs,No Superbowl,-14,
2000,Arizona Cardinals,Cleveland Browns,Arizona Cardinals,0,Sun,2000-10-08,4:15PM,29,21,315,2,240,0,Cardinals,Arizona,Browns,Cleveland,2000-10-08 16:15:00,6,893926,387475,506451,44296,3,13,210,443,-233,-14.6,-0.7,-15.2,-7.2,-8.1,No Playoffs,No Superbowl,8,
2000,Jacksonville Jaguars,Baltimore Ravens,Baltimore Ravens,0,Sun,2000-10-08,8:35PM,15,10,194,1,348,6,Jaguars,Jacksonville,Ravens,Baltimore,2000-10-08 20:35:00,6,991957,482510,509447,65194,7,9,367,327,40,2.5,-1.4,1.1,3.2,-2.1,No Playoffs,No Superbowl,-5,Elite Offense
2000,Minnesota Vikings,Tampa Bay Buccaneers,Minnesota Vikings,0,Mon,2000-10-09,9:10PM,30,23,322,2,346,3,Vikings,Minnesota,Buccaneers,Tampa Bay,2000-10-09 21:10:00,6,1029262,513322,515940,64162,11,5,397,371,26,1.6,0.3,1.9,4.3,-2.3,Playoffs,No Superbowl,7,Elite Offense
2000,Kansas City Chiefs,Oakland Raiders,Oakland Raiders,0,Sun,2000-10-15,1:00PM,20,17,391,1,346,1,Chiefs,Kansas City,Raiders,Oakland,2000-10-15 13:00:00,7,1115272,631365,483907,79025,7,9,355,354,1,0.1,0.6,0.6,0.1,0.6,No Playoffs,No Superbowl,-3,Elite Offense
2000,Buffalo Bills,San Diego Chargers,Buffalo Bills,0,Sun,2000-10-15,1:01PM,27,24,424,2,303,4,Bills,Buffalo,Chargers,San Diego,2000-10-15 13:01:00,7,1098587,560695,537892,72351,8,8,315,350,-35,-2.2,2.2,0.0,0.5,-0.5,No Playoffs,No Superbowl,3,Elite Offense
2000,Pittsburgh Steelers,Cincinnati Bengals,Pittsburgh Steelers,0,Sun,2000-10-15,1:01PM,15,0,274,0,232,3,Steelers,Pittsburgh,Bengals,Cincinnati,2000-10-15 13:01:00,7,987037,440426,546611,54328,9,7,321,255,66,4.1,-0.2,3.9,0.6,3.3,No Playoffs,No Superbowl,15,Elite Offense
2000,Washington Redskins,Baltimore Ravens,Washington Redskins,0,Sun,2000-10-15,1:01PM,10,3,246,2,199,1,Redskins,Washington,Ravens,Baltimore,2000-10-15 13:01:00,7,1174332,647424,526908,83252,8,8,281,269,12,0.8,0.2,1.0,-2.9,3.8,No Playoffs,No Superbowl,7,
2000,St. Louis Rams,Atlanta Falcons,St. Louis Rams,0,Sun,2000-10-15,1:02PM,45,29,529,1,259,1,Rams,St. Louis,Falcons,Atlanta,2000-10-15 13:02:00,7,1081368,528402,552966,66019,10,6,540,471,69,4.3,-1.2,3.1,12.6,-9.5,Playoffs,No Superbowl,16,Mid-Tier
2000,New York Giants,Dallas Cowboys,New York Giants,0,Sun,2000-10-15,1:03PM,19,14,311,0,269,5,Giants,New York,Cowboys,Dallas,2000-10-15 13:03:00,7,1135455,624085,511370,78189,12,4,328,246,82,5.1,-2.7,2.4,-1.3,3.8,Playoffs,No Superbowl,5,
2000,New Orleans Saints,Carolina Panthers,New Orleans Saints,0,Sun,2000-10-15,1:04PM,24,6,397,3,141,2,Saints,New Orleans,Panthers,Carolina,2000-10-15 13:04:00,7,980803,504315,476488,50015,10,6,354,305,49,3.1,-2.2,0.9,-1.2,2.1,Playoffs,No Superbowl,18,
2000,Seattle Seahawks,Indianapolis Colts,Indianapolis Colts,0,Sun,2000-10-15,4:05PM,37,24,499,1,317,3,Seahawks,Seattle,Colts,Indianapolis,2000-10-15 16:05:00,7,1029085,508367,520718,63593,6,10,320,405,-85,-5.3,1.6,-3.7,-1.4,-2.3,No Playoffs,No Superbowl,-13,
2000,New England Patriots,New York Jets,New York Jets,0,Sun,2000-10-15,4:05PM,34,17,294,1,249,6,Patriots,New England,Jets,New York,2000-10-15 16:05:00,7,1030594,482336,548258,60292,5,11,276,338,-62,-3.9,1.4,-2.5,-2.7,0.2,No Playoffs,No Superbowl,-17,
2000,Denver Broncos,Cleveland Browns,Denver Broncos,0,Sun,2000-10-15,4:06PM,44,10,499,0,278,3,Broncos,Denver,Browns,Cleveland,2000-10-15 16:06:00,7,1140030,604042,535988,75811,11,5,485,369,116,7.3,-2.2,5.0,7.8,-2.7,Playoffs,No Superbowl,34,Elite Offense
2000,Arizona Cardinals,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2000-10-15,4:15PM,33,14,391,0,305,3,Cardinals,Arizona,Eagles,Philadelphia,2000-10-15 16:15:00,7,893926,387475,506451,38293,3,13,210,443,-233,-14.6,-0.7,-15.2,-7.2,-8.1,No Playoffs,No Superbowl,-19,
2000,Green Bay Packers,San Francisco 49ers,Green Bay Packers,0,Sun,2000-10-15,4:15PM,31,28,378,0,414,0,Packers,Green Bay,49ers,San Francisco,2000-10-15 16:15:00,7,1049602,478747,570855,59870,9,7,353,323,30,1.9,0.6,2.5,1.8,0.7,No Playoffs,No Superbowl,3,Elite Offense
2000,Chicago Bears,Minnesota Vikings,Minnesota Vikings,0,Sun,2000-10-15,8:35PM,28,16,368,1,294,0,Bears,Chicago,Vikings,Minnesota,2000-10-15 20:35:00,7,1080684,535552,545132,66944,5,11,216,355,-139,-8.7,2.4,-6.3,-6.4,0.1,No Playoffs,No Superbowl,-12,
2000,Tennessee Titans,Jacksonville Jaguars,Tennessee Titans,0,Mon,2000-10-16,9:10PM,27,13,409,1,304,2,Titans,Tennessee,Jaguars,Jacksonville,2000-10-16 21:10:00,7,1091274,547524,543750,68498,13,3,346,191,155,9.7,-1.3,8.3,1.5,6.8,Playoffs,No Superbowl,14,Elite Offense
2000,Tampa Bay Buccaneers,Detroit Lions,Detroit Lions,0,Thu,2000-10-19,8:35PM,28,14,277,0,258,4,Buccaneers,Tampa Bay,Lions,Detroit,2000-10-19 20:35:00,8,1080729,524775,555954,65557,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,Playoffs,No Superbowl,-14,Elite Offense
2000,Dallas Cowboys,Arizona Cardinals,Dallas Cowboys,0,Sun,2000-10-22,1:00PM,48,7,347,0,276,3,Cowboys,Dallas,Cardinals,Arizona,2000-10-22 13:00:00,8,1075470,504360,571110,62981,5,11,294,361,-67,-4.2,-0.4,-4.6,-1.5,-3.0,No Playoffs,No Superbowl,41,
2000,Indianapolis Colts,New England Patriots,Indianapolis Colts,0,Sun,2000-10-22,1:00PM,30,23,398,1,386,1,Colts,Indianapolis,Patriots,New England,2000-10-22 13:00:00,8,1008013,454319,553694,56828,10,6,429,326,103,6.4,1.5,7.9,7.1,0.8,Playoffs,No Superbowl,7,Elite Offense
2000,Kansas City Chiefs,St. Louis Rams,Kansas City Chiefs,0,Sun,2000-10-22,1:00PM,54,34,468,0,428,4,Chiefs,Kansas City,Rams,St. Louis,2000-10-22 13:00:00,8,1115272,631365,483907,79142,7,9,355,354,1,0.1,0.6,0.6,0.1,0.6,No Playoffs,No Superbowl,20,Elite Offense
2000,Cincinnati Bengals,Denver Broncos,Cincinnati Bengals,0,Sun,2000-10-22,1:00PM,31,21,421,1,500,3,Bengals,Cincinnati,Broncos,Denver,2000-10-22 13:00:00,8,967434,469992,497442,61603,4,12,185,359,-174,-10.9,0.4,-10.5,-8.1,-2.4,No Playoffs,No Superbowl,10,
2000,Minnesota Vikings,Buffalo Bills,Minnesota Vikings,0,Sun,2000-10-22,1:02PM,31,27,348,1,406,1,Vikings,Minnesota,Bills,Buffalo,2000-10-22 13:02:00,8,1029262,513322,515940,64116,11,5,397,371,26,1.6,0.3,1.9,4.3,-2.3,Playoffs,No Superbowl,4,Elite Offense
2000,Carolina Panthers,San Francisco 49ers,Carolina Panthers,0,Sun,2000-10-22,1:02PM,34,16,390,0,411,2,Panthers,Carolina,49ers,San Francisco,2000-10-22 13:02:00,8,1095192,583489,511703,73169,7,9,310,310,0,0.0,-1.1,-1.1,-3.6,2.5,No Playoffs,No Superbowl,18,
2000,Baltimore Ravens,Tennessee Titans,Tennessee Titans,0,Sun,2000-10-22,1:02PM,14,6,191,2,368,4,Ravens,Baltimore,Titans,Tennessee,2000-10-22 13:02:00,8,1062373,551695,510678,69200,12,4,333,165,168,10.5,-2.5,8.0,0.0,8.0,Playoffs,Won Superbowl,-8,
2000,Philadelphia Eagles,Chicago Bears,Philadelphia Eagles,0,Sun,2000-10-22,1:03PM,13,9,298,2,274,1,Eagles,Philadelphia,Bears,Chicago,2000-10-22 13:03:00,8,1039856,523531,516325,65553,11,5,351,245,106,6.6,-3.6,3.1,1.0,2.1,Playoffs,No Superbowl,4,Elite Offense
2000,Atlanta Falcons,New Orleans Saints,New Orleans Saints,0,Sun,2000-10-22,1:05PM,21,19,402,1,278,0,Falcons,Atlanta,Saints,New Orleans,2000-10-22 13:05:00,8,964579,422814,541765,56508,4,12,252,413,-161,-10.1,1.5,-8.6,-5.7,-2.9,No Playoffs,No Superbowl,-2,
2000,Oakland Raiders,Seattle Seahawks,Oakland Raiders,0,Sun,2000-10-22,4:05PM,31,3,380,1,283,3,Raiders,Oakland,Seahawks,Seattle,2000-10-22 16:05:00,8,998655,462515,536140,57490,12,4,479,299,180,11.3,-1.5,9.7,8.0,1.8,Playoffs,No Superbowl,28,Elite Offense
2000,Pittsburgh Steelers,Cleveland Browns,Pittsburgh Steelers,0,Sun,2000-10-22,4:05PM,22,0,248,0,104,3,Steelers,Pittsburgh,Browns,Cleveland,2000-10-22 16:05:00,8,987037,440426,546611,57659,9,7,321,255,66,4.1,-0.2,3.9,0.6,3.3,No Playoffs,No Superbowl,22,Elite Offense
2000,Jacksonville Jaguars,Washington Redskins,Washington Redskins,0,Sun,2000-10-22,4:15PM,35,16,399,2,385,4,Jaguars,Jacksonville,Redskins,Washington,2000-10-22 16:15:00,8,991957,482510,509447,69061,7,9,367,327,40,2.5,-1.4,1.1,3.2,-2.1,No Playoffs,No Superbowl,-19,Elite Offense
2000,New York Jets,Miami Dolphins,New York Jets,0,Mon,2000-10-23,9:10PM,40,37,455,4,433,3,Jets,New York,Dolphins,Miami,2000-10-23 21:10:00,8,1145146,623711,521435,78389,9,7,321,321,0,0.0,3.5,3.5,1.4,2.2,No Playoffs,No Superbowl,3,Elite Offense
2000,Tampa Bay Buccaneers,Minnesota Vikings,Tampa Bay Buccaneers,0,Sun,2000-10-29,1:01PM,41,13,413,0,401,3,Buccaneers,Tampa Bay,Vikings,Minnesota,2000-10-29 13:01:00,9,1080729,524775,555954,65589,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,Playoffs,No Superbowl,28,Elite Offense
2000,Buffalo Bills,New York Jets,Buffalo Bills,0,Sun,2000-10-29,1:01PM,23,20,338,0,337,4,Bills,Buffalo,Jets,New York,2000-10-29 13:01:00,9,1098587,560695,537892,72861,8,8,315,350,-35,-2.2,2.2,0.0,0.5,-0.5,No Playoffs,No Superbowl,3,Elite Offense
2000,Miami Dolphins,Green Bay Packers,Miami Dolphins,0,Sun,2000-10-29,1:02PM,28,20,296,1,319,2,Dolphins,Miami,Packers,Green Bay,2000-10-29 13:02:00,9,1118883,589909,528974,73740,11,5,323,226,97,6.1,1.0,7.1,0.0,7.1,Playoffs,No Superbowl,8,
2000,Baltimore Ravens,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,2000-10-29,1:02PM,9,6,231,1,274,3,Ravens,Baltimore,Steelers,Pittsburgh,2000-10-29 13:02:00,9,1062373,551695,510678,69405,12,4,333,165,168,10.5,-2.5,8.0,0.0,8.0,Playoffs,Won Superbowl,-3,
2000,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,0,Sun,2000-10-29,1:02PM,13,12,281,3,209,4,Falcons,Atlanta,Panthers,Carolina,2000-10-29 13:02:00,9,964579,422814,541765,46178,4,12,252,413,-161,-10.1,1.5,-8.6,-5.7,-2.9,No Playoffs,No Superbowl,1,
2000,Cleveland Browns,Cincinnati Bengals,Cincinnati Bengals,0,Sun,2000-10-29,1:03PM,12,3,253,1,182,1,Browns,Cleveland,Bengals,Cincinnati,2000-10-29 13:03:00,9,1057139,581544,475595,73118,3,13,161,419,-258,-16.1,1.5,-14.6,-9.1,-5.5,No Playoffs,No Superbowl,-9,
2000,Indianapolis Colts,Detroit Lions,Indianapolis Colts,0,Sun,2000-10-29,2:00PM,30,18,420,5,328,4,Colts,Indianapolis,Lions,Detroit,2000-10-29 14:00:00,9,1008013,454319,553694,56971,10,6,429,326,103,6.4,1.5,7.9,7.1,0.8,Playoffs,No Superbowl,12,Elite Offense
2000,Arizona Cardinals,New Orleans Saints,New Orleans Saints,0,Sun,2000-10-29,4:05PM,21,10,247,1,394,4,Cardinals,Arizona,Saints,New Orleans,2000-10-29 16:05:00,9,893926,387475,506451,35286,3,13,210,443,-233,-14.6,-0.7,-15.2,-7.2,-8.1,No Playoffs,No Superbowl,-11,
2000,San Francisco 49ers,St. Louis Rams,St. Louis Rams,0,Sun,2000-10-29,4:05PM,34,24,447,1,325,0,49ers,San Francisco,Rams,St. Louis,2000-10-29 16:05:00,9,1057954,541964,515990,68109,6,10,388,422,-34,-2.1,-1.7,-3.8,1.7,-5.5,No Playoffs,No Superbowl,-10,Elite Offense
2000,New York Giants,Philadelphia Eagles,New York Giants,0,Sun,2000-10-29,4:07PM,24,7,384,0,192,1,Giants,New York,Eagles,Philadelphia,2000-10-29 16:07:00,9,1135455,624085,511370,78087,12,4,328,246,82,5.1,-2.7,2.4,-1.3,3.8,Playoffs,No Superbowl,17,
2000,Dallas Cowboys,Jacksonville Jaguars,Jacksonville Jaguars,0,Sun,2000-10-29,4:15PM,23,17,392,0,325,3,Cowboys,Dallas,Jaguars,Jacksonville,2000-10-29 16:15:00,9,1075470,504360,571110,63554,5,11,294,361,-67,-4.2,-0.4,-4.6,-1.5,-3.0,No Playoffs,No Superbowl,-6,
2000,Seattle Seahawks,Kansas City Chiefs,Kansas City Chiefs,0,Sun,2000-10-29,4:16PM,24,19,410,3,351,4,Seahawks,Seattle,Chiefs,Kansas City,2000-10-29 16:16:00,9,1029085,508367,520718,62141,6,10,320,405,-85,-5.3,1.6,-3.7,-1.4,-2.3,No Playoffs,No Superbowl,-5,
2000,San Diego Chargers,Oakland Raiders,Oakland Raiders,0,Sun,2000-10-29,8:35PM,15,13,228,1,224,2,Chargers,San Diego,Raiders,Oakland,2000-10-29 20:35:00,9,981863,433459,548404,66659,1,15,269,440,-171,-10.7,2.6,-8.1,-3.7,-4.4,No Playoffs,No Superbowl,-2,
2000,Washington Redskins,Tennessee Titans,Tennessee Titans,0,Mon,2000-10-30,9:01PM,27,21,189,0,266,3,Redskins,Washington,Titans,Tennessee,2000-10-30 21:01:00,9,1174332,647424,526908,83472,8,8,281,269,12,0.8,0.2,1.0,-2.9,3.8,No Playoffs,No Superbowl,-6,
2000,Detroit Lions,Miami Dolphins,Miami Dolphins,0,Sun,2000-11-05,1:01PM,23,8,293,0,253,3,Lions,Detroit,Dolphins,Miami,2000-11-05 13:01:00,10,1140926,607076,533850,77813,9,7,307,307,0,0.0,1.4,1.4,-0.1,1.5,No Playoffs,No Superbowl,-15,
2000,New Orleans Saints,San Francisco 49ers,New Orleans Saints,0,Sun,2000-11-05,1:02PM,31,15,360,0,346,2,Saints,New Orleans,49ers,San Francisco,2000-11-05 13:02:00,10,980803,504315,476488,64900,10,6,354,305,49,3.1,-2.2,0.9,-1.2,2.1,Playoffs,No Superbowl,16,
2000,Chicago Bears,Indianapolis Colts,Chicago Bears,0,Sun,2000-11-05,1:02PM,27,24,370,0,371,2,Bears,Chicago,Colts,Indianapolis,2000-11-05 13:02:00,10,1080684,535552,545132,66944,5,11,216,355,-139,-8.7,2.4,-6.3,-6.4,0.1,No Playoffs,No Superbowl,3,
2000,New England Patriots,Buffalo Bills,Buffalo Bills,0,Sun,2000-11-05,1:02PM,16,13,315,1,189,2,Patriots,New England,Bills,Buffalo,2000-11-05 13:02:00,10,1030594,482336,548258,60292,5,11,276,338,-62,-3.9,1.4,-2.5,-2.7,0.2,No Playoffs,No Superbowl,-3,
2000,Atlanta Falcons,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,2000-11-05,1:02PM,27,14,267,2,283,4,Falcons,Atlanta,Buccaneers,Tampa Bay,2000-11-05 13:02:00,10,964579,422814,541765,70097,4,12,252,413,-161,-10.1,1.5,-8.6,-5.7,-2.9,No Playoffs,No Superbowl,-13,
2000,Philadelphia Eagles,Dallas Cowboys,Philadelphia Eagles,0,Sun,2000-11-05,1:03PM,16,13,357,2,295,2,Eagles,Philadelphia,Cowboys,Dallas,2000-11-05 13:03:00,10,1039856,523531,516325,65636,11,5,351,245,106,6.6,-3.6,3.1,1.0,2.1,Playoffs,No Superbowl,3,Elite Offense
2000,Tennessee Titans,Pittsburgh Steelers,Tennessee Titans,0,Sun,2000-11-05,1:03PM,9,7,364,1,167,3,Titans,Tennessee,Steelers,Pittsburgh,2000-11-05 13:03:00,10,1091274,547524,543750,68498,13,3,346,191,155,9.7,-1.3,8.3,1.5,6.8,Playoffs,No Superbowl,2,Elite Offense
2000,Cincinnati Bengals,Baltimore Ravens,Baltimore Ravens,0,Sun,2000-11-05,1:03PM,27,7,378,0,174,1,Bengals,Cincinnati,Ravens,Baltimore,2000-11-05 13:03:00,10,967434,469992,497442,54759,4,12,185,359,-174,-10.9,0.4,-10.5,-8.1,-2.4,No Playoffs,No Superbowl,-20,
2000,Cleveland Browns,New York Giants,New York Giants,0,Sun,2000-11-05,1:03PM,24,3,370,1,193,1,Browns,Cleveland,Giants,New York,2000-11-05 13:03:00,10,1057139,581544,475595,72718,3,13,161,419,-258,-16.1,1.5,-14.6,-9.1,-5.5,No Playoffs,No Superbowl,-21,
2000,Oakland Raiders,Kansas City Chiefs,Oakland Raiders,0,Sun,2000-11-05,1:15PM,49,31,473,0,513,3,Raiders,Oakland,Chiefs,Kansas City,2000-11-05 13:15:00,10,998655,462515,536140,62428,12,4,479,299,180,11.3,-1.5,9.7,8.0,1.8,Playoffs,No Superbowl,18,Elite Offense
2000,Arizona Cardinals,Washington Redskins,Arizona Cardinals,0,Sun,2000-11-05,4:05PM,16,15,178,2,422,3,Cardinals,Arizona,Redskins,Washington,2000-11-05 16:05:00,10,893926,387475,506451,52244,3,13,210,443,-233,-14.6,-0.7,-15.2,-7.2,-8.1,No Playoffs,No Superbowl,1,
2000,Seattle Seahawks,San Diego Chargers,Seattle Seahawks,0,Sun,2000-11-05,4:15PM,17,15,128,1,398,3,Seahawks,Seattle,Chargers,San Diego,2000-11-05 16:15:00,10,1029085,508367,520718,59884,6,10,320,405,-85,-5.3,1.6,-3.7,-1.4,-2.3,No Playoffs,No Superbowl,2,
2000,New York Jets,Denver Broncos,Denver Broncos,0,Sun,2000-11-05,4:15PM,30,23,447,1,381,3,Jets,New York,Broncos,Denver,2000-11-05 16:15:00,10,1145146,623711,521435,78305,9,7,321,321,0,0.0,3.5,3.5,1.4,2.2,No Playoffs,No Superbowl,-7,Elite Offense
2000,St. Louis Rams,Carolina Panthers,Carolina Panthers,0,Sun,2000-11-05,8:35PM,27,24,268,2,426,2,Rams,St. Louis,Panthers,Carolina,2000-11-05 20:35:00,10,1081368,528402,552966,66048,10,6,540,471,69,4.3,-1.2,3.1,12.6,-9.5,Playoffs,No Superbowl,-3,Mid-Tier
2000,Green Bay Packers,Minnesota Vikings,Green Bay Packers,0,Mon,2000-11-06,9:09PM,26,20,298,0,407,5,Packers,Green Bay,Vikings,Minnesota,2000-11-06 21:09:00,10,1049602,478747,570855,59854,9,7,353,323,30,1.9,0.6,2.5,1.8,0.7,No Playoffs,No Superbowl,6,Elite Offense
2000,Dallas Cowboys,Cincinnati Bengals,Dallas Cowboys,0,Sun,2000-11-12,1:00PM,23,6,405,1,195,2,Cowboys,Dallas,Bengals,Cincinnati,2000-11-12 13:00:00,11,1075470,504360,571110,62170,5,11,294,361,-67,-4.2,-0.4,-4.6,-1.5,-3.0,No Playoffs,No Superbowl,17,
2000,Minnesota Vikings,Arizona Cardinals,Minnesota Vikings,0,Sun,2000-11-12,1:00PM,31,14,460,2,249,2,Vikings,Minnesota,Cardinals,Arizona,2000-11-12 13:00:00,11,1029262,513322,515940,64223,11,5,397,371,26,1.6,0.3,1.9,4.3,-2.3,Playoffs,No Superbowl,17,Elite Offense
2000,Pittsburgh Steelers,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2000-11-12,1:01PM,26,23,290,1,322,1,Steelers,Pittsburgh,Eagles,Philadelphia,2000-11-12 13:01:00,11,987037,440426,546611,56702,9,7,321,255,66,4.1,-0.2,3.9,0.6,3.3,No Playoffs,No Superbowl,-3,Elite Offense
2000,Detroit Lions,Atlanta Falcons,Detroit Lions,0,Sun,2000-11-12,1:01PM,13,10,222,1,218,2,Lions,Detroit,Falcons,Atlanta,2000-11-12 13:01:00,11,1140926,607076,533850,74309,9,7,307,307,0,0.0,1.4,1.4,-0.1,1.5,No Playoffs,No Superbowl,3,
2000,Carolina Panthers,New Orleans Saints,New Orleans Saints,0,Sun,2000-11-12,1:02PM,20,10,322,2,311,5,Panthers,Carolina,Saints,New Orleans,2000-11-12 13:02:00,11,1095192,583489,511703,72981,7,9,310,310,0,0.0,-1.1,-1.1,-3.6,2.5,No Playoffs,No Superbowl,-10,
2000,Buffalo Bills,Chicago Bears,Buffalo Bills,0,Sun,2000-11-12,1:02PM,20,3,299,1,234,4,Bills,Buffalo,Bears,Chicago,2000-11-12 13:02:00,11,1098587,560695,537892,72420,8,8,315,350,-35,-2.2,2.2,0.0,0.5,-0.5,No Playoffs,No Superbowl,17,Elite Offense
2000,Jacksonville Jaguars,Seattle Seahawks,Seattle Seahawks,0,Sun,2000-11-12,1:02PM,28,21,326,0,437,1,Jaguars,Jacksonville,Seahawks,Seattle,2000-11-12 13:02:00,11,991957,482510,509447,68063,7,9,367,327,40,2.5,-1.4,1.1,3.2,-2.1,No Playoffs,No Superbowl,-7,Elite Offense
2000,Tennessee Titans,Baltimore Ravens,Baltimore Ravens,0,Sun,2000-11-12,1:03PM,24,23,361,1,286,2,Titans,Tennessee,Ravens,Baltimore,2000-11-12 13:03:00,11,1091274,547524,543750,68490,13,3,346,191,155,9.7,-1.3,8.3,1.5,6.8,Playoffs,No Superbowl,-1,Elite Offense
2000,Cleveland Browns,New England Patriots,Cleveland Browns,0,Sun,2000-11-12,1:03PM,19,11,272,0,286,4,Browns,Cleveland,Patriots,New England,2000-11-12 13:03:00,11,1057139,581544,475595,72618,3,13,161,419,-258,-16.1,1.5,-14.6,-9.1,-5.5,No Playoffs,No Superbowl,8,
2000,San Francisco 49ers,Kansas City Chiefs,San Francisco 49ers,0,Sun,2000-11-12,4:00PM,21,7,389,0,294,1,49ers,San Francisco,Chiefs,Kansas City,2000-11-12 16:00:00,11,1057954,541964,515990,68002,6,10,388,422,-34,-2.1,-1.7,-3.8,1.7,-5.5,No Playoffs,No Superbowl,14,Elite Offense
2000,San Diego Chargers,Miami Dolphins,Miami Dolphins,0,Sun,2000-11-12,4:05PM,17,7,244,0,238,4,Chargers,San Diego,Dolphins,Miami,2000-11-12 16:05:00,11,981863,433459,548404,56896,1,15,269,440,-171,-10.7,2.6,-8.1,-3.7,-4.4,No Playoffs,No Superbowl,-10,
2000,Tampa Bay Buccaneers,Green Bay Packers,Tampa Bay Buccaneers,0,Sun,2000-11-12,4:15PM,20,15,272,1,302,1,Buccaneers,Tampa Bay,Packers,Green Bay,2000-11-12 16:15:00,11,1080729,524775,555954,65621,10,6,388,269,119,7.4,-0.1,7.3,3.4,3.9,Playoffs,No Superbowl,5,Elite Offense
2000,New York Giants,St. Louis Rams,St. Louis Rams,0,Sun,2000-11-12,4:15PM,38,24,397,1,348,3,Giants,New York,Rams,St. Louis,2000-11-12 16:15:00,11,1135455,624085,511370,78174,12,4,328,246,82,5.1,-2.7,2.4,-1.3,3.8,Playoffs,No Superbowl,-14,
2000,Indianapolis Colts,New York Jets,Indianapolis Colts,0,Sun,2000-11-12,8:35PM,23,15,358,1,367,2,Colts,Indianapolis,Jets,New York,2000-11-12 20:35:00,11,1008013,454319,553694,56657,10,6,429,326,103,6.4,1.5,7.9,7.1,0.8,Playoffs,No Superbowl,8,Elite Offense
2000,Denver Broncos,Oakland Raiders,Denver Broncos,0,Mon,2000-11-13,9:09PM,27,24,329,2,411,3,Broncos,Denver,Raiders,Oakland,2000-11-13 21:09:00,11,1140030,604042,535988,75951,11,5,485,369,116,7.3,-2.2,5.0,7.8,-2.7,Playoffs,No Superbowl,3,Elite Offense
2000,Minnesota Vikings,Carolina Panthers,Minnesota Vikings,0,Sun,2000-11-19,1:00PM,31,17,446,2,330,3,Vikings,Minnesota,Panthers,Carolina,2000-11-19 13:00:00,12,1029262,513322,515940,64208,11,5,397,371,26,1.6,0.3,1.9,4.3,-2.3,Playoffs,No Superbowl,14,Elite Offense
2000,Kansas City Chiefs,Buffalo Bills,Buffalo Bills,0,Sun,2000-11-19,1:00PM,21,17,299,0,378,2,Chiefs,Kansas City,Bills,Buffalo,2000-11-19 13:00:00,12,1115272,631365,483907,78457,7,9,355,354,1,0.1,0.6,0.6,0.1,0.6,No Playoffs,No Superbowl,-4,Elite Offense
2000,New England Patriots,Cincinnati Bengals,New England Patriots,0,Sun,2000-11-19,1:02PM,16,13,291,1,365,2,Patriots,New England,Bengals,Cincinnati,2000-11-19 13:02:00,12,1030594,482336,548258,60292,5,11,276,338,-62,-3.9,1.4,-2.5,-2.7,0.2,No Playoffs,No Superbowl,3,
2000,Philadelphia Eagles,Arizona Cardinals,Philadelphia Eagles,0,Sun,2000-11-19,1:02PM,34,9,338,2,210,1,Eagles,Philadelphia,Cardinals,Arizona,2000-11-19 13:02:00,12,1039856,523531,516325,65356,11,5,351,245,106,6.6,-3.6,3.1,1.0,2.1,Playoffs,No Superbowl,25,Elite Offense
2000,New Orleans Saints,Oakland Raiders,Oakland Raiders,0,Sun,2000-11-19,1:02PM,31,22,293,1,333,1,Saints,New Orleans,Raiders,Oakland,2000-11-19 13:02:00,12,980803,504315,476488,64900,10,6,354,305,49,3.1,-2.2,0.9,-1.2,2.1,Playoffs,No Superbowl,-9,
2000,Green Bay Packers,Indianapolis Colts,Green Bay Packers,0,Sun,2000-11-19,1:02PM,26,24,432,1,338,2,Packers,Green Bay,Colts,Indianapolis,2000-11-19 13:02:00,12,1049602,478747,570855,59869,9,7,353,323,30,1.9,0.6,2.5,1.8,0.7,No Playoffs,No Superbowl,2,Elite Offense
